,word,sent,order,search_word,relation
444,kite (bird of prey),bird is related to feathered animal.,1,bird,RelatedTo
445,kite (bird of prey),nightingale is related to bird.,1,bird,RelatedTo
446,kite (bird of prey),bird is related to has.,1,bird,RelatedTo
447,kite (bird of prey),robin is related to bird.,1,bird,RelatedTo
448,kite (bird of prey),eagle is related to bird.,1,bird,RelatedTo
449,kite (bird of prey),cardinal is related to bird.,1,bird,RelatedTo
450,kite (bird of prey),bird is related to flight.,1,bird,RelatedTo
451,kite (bird of prey),crane is related to bird.,1,bird,RelatedTo
452,kite (bird of prey),loon is related to bird.,1,bird,RelatedTo
453,kite (bird of prey),bird is related to chicken.,1,bird,RelatedTo
454,kite (bird of prey),bird is related to feathery.,1,bird,RelatedTo
455,kite (bird of prey),bird is related to has wings.,1,bird,RelatedTo
456,kite (bird of prey),a bird can note the presence of worms.,1,bird,CapableOf
457,kite (bird of prey),You can use a bird to keep as a pet.,1,bird,UsedFor
458,kite (bird of prey),eagle is a kind of bird.,1,bird,IsA
459,kite (bird of prey),Curassow is a bird.,1,bird,IsA
460,kite (bird of prey),a wing is for a bird.,1,bird,UsedFor
461,kite (bird of prey),Gannet is a bird.,1,bird,IsA
462,kite (bird of prey),Rhea is a bird.,1,bird,IsA
463,kite (bird of prey),You are likely to find a feather in in a bird.,1,bird,AtLocation
464,kite (bird of prey),Kestrel is a bird.,1,bird,IsA
465,kite (bird of prey),Weaver is a bird.,1,bird,IsA
466,kite (bird of prey),Petrel is a bird.,1,bird,IsA
467,kite (bird of prey),Oxpecker is a bird.,1,bird,IsA
468,kite (bird of prey),Pigeon is a bird.,1,bird,IsA
469,kite (bird of prey),You can use a bird to entertain yourself.,1,bird,UsedFor
470,kite (bird of prey),a bird is for keeping in a zoo.,1,bird,UsedFor
471,kite (bird of prey),Thrush is a bird.,1,bird,IsA
472,kite (bird of prey),Swift is a bird.,1,bird,IsA
473,kite (bird of prey),A wing is part of a bird.,1,bird,PartOf
474,kite (bird of prey),Martin is a bird.,1,bird,IsA
475,kite (bird of prey),Ibis is a bird.,1,bird,IsA
476,kite (bird of prey),a bird is part of a flock.,1,bird,PartOf
477,kite (bird of prey),Hornbill is a bird.,1,bird,IsA
478,kite (bird of prey),Bobwhite is a bird.,1,bird,IsA
479,kite (bird of prey),Cowbird is a bird.,1,bird,IsA
480,kite (bird of prey),eagle is a kind of bird.,1,bird,IsA
481,kite (bird of prey),Thrush is a bird.,1,bird,IsA
482,kite (bird of prey),Martin is a bird.,1,bird,IsA
483,kite (bird of prey),a bird can eat a grasshopper.,1,bird,CapableOf
484,kite (bird of prey),Hornbill is a bird.,1,bird,IsA
485,kite (bird of prey),Cowbird is a bird.,1,bird,IsA
486,kite (bird of prey),Booby is a bird.,1,bird,IsA
487,kite (bird of prey),Flycatcher is a bird.,1,bird,IsA
488,kite (bird of prey),The dodo is a bird.,1,bird,IsA
489,kite (bird of prey),a bird is for keeping in a zoo.,1,bird,UsedFor
490,kite (bird of prey),this bird is an eagle.,1,bird,IsA
491,kite (bird of prey),You can use a bird to entertain yourself.,1,bird,UsedFor
492,kite (bird of prey),Pigeon is a bird.,1,bird,IsA
493,kite (bird of prey),Swift is a bird.,1,bird,IsA
494,kite (bird of prey),A wing is part of a bird.,1,bird,PartOf
495,kite (bird of prey),You are likely to find a feather in in a bird.,1,bird,AtLocation
496,kite (bird of prey),Gannet is a bird.,1,bird,IsA
497,kite (bird of prey),a bird is for having for a pet.,1,bird,UsedFor
498,kite (bird of prey),Wagtail is a bird.,1,bird,IsA
499,kite (bird of prey),Curassow is a bird.,1,bird,IsA
500,kite (bird of prey),a wing is for a bird.,1,bird,UsedFor
501,kite (bird of prey),Ibis is a bird.,1,bird,IsA
502,kite (bird of prey),Rail is a bird.,1,bird,IsA
503,kite (bird of prey),Oxpecker is a bird.,1,bird,IsA
504,kite (bird of prey),a bird can note the presence of worms.,1,bird,CapableOf
505,kite (bird of prey),Rhea is a bird.,1,bird,IsA
506,kite (bird of prey),Lorikeet is a bird.,1,bird,IsA
507,kite (bird of prey),a bird can be mute.,1,bird,HasProperty
508,kite (bird of prey),a bird is part of a flock.,1,bird,PartOf
509,kite (bird of prey),Magpie is a bird.,1,bird,IsA
510,kite (bird of prey),tweety is a bird.,1,bird,IsA
511,kite (bird of prey),Stork is a bird.,1,bird,IsA
512,kite (bird of prey),grouse is a bird.,1,bird,IsA
513,kite (bird of prey),Mallard is a bird.,1,bird,IsA
514,kite (bird of prey),Cuckoo is a bird.,1,bird,IsA
515,kite (bird of prey),Bird of Paradise is a bird.,1,bird,IsA
516,kite (bird of prey),You are likely to find a wing in a bird.,1,bird,AtLocation
517,kite (bird of prey),A bird has feathers.,1,bird,HasA
518,kite (bird of prey),A bird can experience flight.,1,bird,CapableOf
519,kite (bird of prey),grouse is a bird.,1,bird,IsA
520,kite (bird of prey),Curassow is a bird.,1,bird,IsA
521,kite (bird of prey),a heron is a bird.,1,bird,IsA
522,kite (bird of prey),You are likely to find a bird in a bush.,1,bird,AtLocation
523,kite (bird of prey),A bird is a feathered animal.,1,bird,IsA
524,kite (bird of prey),a wing is for a bird.,1,bird,UsedFor
525,kite (bird of prey),Ibis is a bird.,1,bird,IsA
526,kite (bird of prey),A bird can listen to an insect.,1,bird,CapableOf
527,kite (bird of prey),Oxpecker is a bird.,1,bird,IsA
528,kite (bird of prey),a bird can note the presence of worms.,1,bird,CapableOf
529,kite (bird of prey),A bird can fall from the sky.,1,bird,CapableOf
530,kite (bird of prey),Rhea is a bird.,1,bird,IsA
531,kite (bird of prey),Canary is a bird.,1,bird,IsA
532,kite (bird of prey),a bird can be mute.,1,bird,HasProperty
533,kite (bird of prey),Waxwing is a bird.,1,bird,IsA
534,kite (bird of prey),a bird is part of a flock.,1,bird,PartOf
535,kite (bird of prey),Nightjar is a bird.,1,bird,IsA
536,kite (bird of prey),Magpie is a bird.,1,bird,IsA
537,kite (bird of prey),Cuck is a bird.,1,bird,IsA
538,kite (bird of prey),Bunting is a bird.,1,bird,IsA
539,kite (bird of prey),a house wren is a bird.,1,bird,IsA
540,kite (bird of prey),Weaver is a bird.,1,bird,IsA
541,kite (bird of prey),Kestrel is a bird.,1,bird,IsA
542,kite (bird of prey),tweety is a bird.,1,bird,IsA
543,kite (bird of prey),Petrel is a bird.,1,bird,IsA
544,kite (bird of prey),Stork is a bird.,1,bird,IsA
545,kite (bird of prey),a bird can kill a fish.,1,bird,CapableOf
546,kite (bird of prey),a cockatoo is a bird.,1,bird,IsA
547,kite (bird of prey),a bird can be resting on a telephone wire.,1,bird,CapableOf
548,kite (bird of prey),You can use a bird to send a letter.,1,bird,UsedFor
549,kite (bird of prey),Osprey is a bird.,1,bird,IsA
550,kite (bird of prey),Cuckoo is a bird.,1,bird,IsA
551,kite (bird of prey),A bird can travel across the world.,1,bird,CapableOf
552,kite (bird of prey),Sapsucker is a bird.,1,bird,IsA
553,kite (bird of prey),Cormorant is a bird.,1,bird,IsA
554,kite (bird of prey),Bobwhite is a bird.,1,bird,IsA
555,kite (bird of prey),You can use a bird to keep as a pet.,1,bird,UsedFor
556,kite (bird of prey),Bird of Paradise is a bird.,1,bird,IsA
557,kite (bird of prey),You are likely to find a wing in a bird.,1,bird,AtLocation
558,kite (bird of prey),eagle is a kind of bird.,1,bird,IsA
559,kite (bird of prey),Thrasher is a bird.,1,bird,IsA
560,kite (bird of prey),a bird can be flying fast.,1,bird,HasProperty
561,kite (bird of prey),Bowerbird is a bird.,1,bird,IsA
562,kite (bird of prey),bird is related to feathered flyer.,1,bird,RelatedTo
563,kite (bird of prey),bird is related to eagle.,1,bird,RelatedTo
564,kite (bird of prey),seed is related to bird.,1,bird,RelatedTo
565,kite (bird of prey),albatross is related to bird.,1,bird,RelatedTo
566,kite (bird of prey),bird is related to wings beak.,1,bird,RelatedTo
567,kite (bird of prey),bird is related to winged creature.,1,bird,RelatedTo
568,kite (bird of prey),bird is related to feathered creature.,1,bird,RelatedTo
569,kite (bird of prey),flock is related to bird.,1,bird,RelatedTo
570,kite (bird of prey),bill is related to bird.,1,bird,RelatedTo
571,kite (bird of prey),skylark is related to bird.,1,bird,RelatedTo
572,kite (bird of prey),bird is related to foul.,1,bird,RelatedTo
573,kite (bird of prey),lark is related to bird.,1,bird,RelatedTo
574,kite (bird of prey),swallow is related to bird.,1,bird,RelatedTo
575,kite (bird of prey),bird is related to avian animal.,1,bird,RelatedTo
576,kite (bird of prey),bird is related to feather.,1,bird,RelatedTo
577,kite (bird of prey),bird is related to flying mammal.,1,bird,RelatedTo
578,kite (bird of prey),bird is related to trees.,1,bird,RelatedTo
579,kite (bird of prey),bird is related to fly.,1,bird,RelatedTo
580,kite (bird of prey),bird is related to flying thing.,1,bird,RelatedTo
581,kite (bird of prey),peck is related to bird.,1,bird,RelatedTo
582,kite (bird of prey),bird is related to eggs.,1,bird,RelatedTo
583,kite (bird of prey),bird is related to wings feathers.,1,bird,RelatedTo
584,kite (bird of prey),bird is related to dove.,1,bird,RelatedTo
585,kite (bird of prey),fowl is related to bird.,1,bird,RelatedTo
586,kite (bird of prey),bird is related to flier.,1,bird,RelatedTo
587,kite (bird of prey),hen is related to bird.,1,bird,RelatedTo
588,kite (bird of prey),beak is related to bird.,1,bird,RelatedTo
589,kite (bird of prey),bird is related to it flies.,1,bird,RelatedTo
590,kite (bird of prey),animal is related to bird.,1,bird,RelatedTo
591,kite (bird of prey),bird is related to airplane.,1,bird,RelatedTo
592,kite (bird of prey),bird is related to feathery animal.,1,bird,RelatedTo
593,kite (bird of prey),bird is related to tweet.,1,bird,RelatedTo
594,kite (bird of prey),bird is related to tree.,1,bird,RelatedTo
595,kite (bird of prey),bird is related to nest dweller.,1,bird,RelatedTo
596,kite (bird of prey),bird is related to dweller.,1,bird,RelatedTo
597,kite (bird of prey),bird is related to crow.,1,bird,RelatedTo
598,kite (bird of prey),bird is related to feathers wings.,1,bird,RelatedTo
599,kite (bird of prey),bird is related to animal flies.,1,bird,RelatedTo
600,kite (bird of prey),bird is related to has feathers.,1,bird,RelatedTo
601,kite (bird of prey),geese is related to bird.,1,bird,RelatedTo
602,kite (bird of prey),bird is related to type.,1,bird,RelatedTo
603,kite (bird of prey),bird is related to animal type.,1,bird,RelatedTo
604,kite (bird of prey),bird is related to flight animal.,1,bird,RelatedTo
605,kite (bird of prey),bird is related to lives.,1,bird,RelatedTo
606,kite (bird of prey),bird is related to lives nest.,1,bird,RelatedTo
607,kite (bird of prey),bird is related to beak wings.,1,bird,RelatedTo
608,kite (bird of prey),bird is related to builds.,1,bird,RelatedTo
609,kite (bird of prey),bird is related to small.,1,bird,RelatedTo
610,kite (bird of prey),bird is related to nest occupant.,1,bird,RelatedTo
611,kite (bird of prey),bird is related to occupant.,1,bird,RelatedTo
612,kite (bird of prey),branch is related to bird.,1,bird,RelatedTo
613,kite (bird of prey),bird is related to in nests.,1,bird,RelatedTo
614,kite (bird of prey),bird is related to sparrow.,1,bird,RelatedTo
615,kite (bird of prey),bird is related to air animal.,1,bird,RelatedTo
616,kite (bird of prey),bird is not animal.,1,bird,DistinctFrom
617,kite (bird of prey),bird is related to swallow.,1,bird,RelatedTo
618,kite (bird of prey),bird is related to lays eggs.,1,bird,RelatedTo
619,kite (bird of prey),bird is related to outside flying.,1,bird,RelatedTo
620,kite (bird of prey),bird is related to outside.,1,bird,RelatedTo
621,kite (bird of prey),bird is related to lays.,1,bird,RelatedTo
622,kite (bird of prey),bird is related to tweet tweet.,1,bird,RelatedTo
623,kite (bird of prey),warbler is related to bird.,1,bird,RelatedTo
624,kite (bird of prey),bird is related to generic.,1,bird,RelatedTo
625,kite (bird of prey),bird is related to aviary.,1,bird,RelatedTo
626,kite (bird of prey),bird is related to high.,1,bird,RelatedTo
627,kite (bird of prey),bird is related to flying high.,1,bird,RelatedTo
628,kite (bird of prey),animal is not bird.,1,bird,DistinctFrom
629,kite (bird of prey),bird is related to in tree.,1,bird,RelatedTo
630,kite (bird of prey),soar is related to bird.,1,bird,RelatedTo
631,kite (bird of prey),bird is related to chirps.,1,bird,RelatedTo
632,kite (bird of prey),sound is related to bird.,1,bird,RelatedTo
633,kite (bird of prey),animal is the opposite of bird.,1,bird,Antonym
634,kite (bird of prey),cage is related to bird.,1,bird,RelatedTo
635,kite (bird of prey),bird is related to avian creature.,1,bird,RelatedTo
636,kite (bird of prey),bird is related to flighted animal.,1,bird,RelatedTo
637,kite (bird of prey),bird is related to owner.,1,bird,RelatedTo
638,kite (bird of prey),bird is related to nest owner.,1,bird,RelatedTo
639,kite (bird of prey),bird is related to flighted.,1,bird,RelatedTo
640,kite (bird of prey),bird is related to poultry.,1,bird,RelatedTo
641,kite (bird of prey),bird is related to group.,1,bird,RelatedTo
642,kite (bird of prey),bird is related to avian group.,1,bird,RelatedTo
643,kite (bird of prey),plane is related to bird.,1,bird,RelatedTo
644,kite (bird of prey),bird is related to builds nest.,1,bird,RelatedTo
645,kite (bird of prey),bird is related to robin dove.,1,bird,RelatedTo
646,kite (bird of prey),bird is related to winged feathered.,1,bird,RelatedTo
647,kite (bird of prey),corn is related to bird.,1,bird,RelatedTo
648,kite (bird of prey),bird is related to beak feathers.,1,bird,RelatedTo
649,kite (bird of prey),bird is related to feathers beak.,1,bird,RelatedTo
650,kite (bird of prey),bird is related to being.,1,bird,RelatedTo
651,kite (bird of prey),bird is related to flying being.,1,bird,RelatedTo
652,kite (bird of prey),statue is related to bird.,1,bird,RelatedTo
653,kite (bird of prey),bird is related to singing.,1,bird,RelatedTo
654,kite (bird of prey),bird is related to chirp chirp.,1,bird,RelatedTo
655,kite (bird of prey),bird is related to chirp.,1,bird,RelatedTo
656,kite (bird of prey),bird is related to winged flyer.,1,bird,RelatedTo
657,kite (bird of prey),bird is related to aviation.,1,bird,RelatedTo
658,kite (bird of prey),bird is the opposite of human.,1,bird,Antonym
659,kite (bird of prey),bird is the opposite of fish.,1,bird,Antonym
660,kite (bird of prey),bird is related to makes.,1,bird,RelatedTo
661,kite (bird of prey),bird is related to makes nest.,1,bird,RelatedTo
662,kite (bird of prey),bird is related to two.,1,bird,RelatedTo
663,kite (bird of prey),bird is related to two wings.,1,bird,RelatedTo
664,kite (bird of prey),crown is related to bird.,1,bird,RelatedTo
665,kite (bird of prey),bird is related to flying fowl.,1,bird,RelatedTo
666,kite (bird of prey),bird is related to fowl animal.,1,bird,RelatedTo
667,kite (bird of prey),sanctuary is related to bird.,1,bird,RelatedTo
668,kite (bird of prey),bird is related to living thing.,1,bird,RelatedTo
669,kite (bird of prey),bird is related to living.,1,bird,RelatedTo
670,kite (bird of prey),bird is related to wings flies.,1,bird,RelatedTo
671,kite (bird of prey),foul is related to bird.,1,bird,RelatedTo
672,kite (bird of prey),bird is related to beaked.,1,bird,RelatedTo
673,kite (bird of prey),bird is related to beaked animal.,1,bird,RelatedTo
674,kite (bird of prey),bird is related to feathered friend.,1,bird,RelatedTo
675,kite (bird of prey),bird is related to friend.,1,bird,RelatedTo
676,kite (bird of prey),perch is related to bird.,1,bird,RelatedTo
677,kite (bird of prey),kite is related to bird.,1,bird,RelatedTo
678,kite (bird of prey),wood is related to bird.,1,bird,RelatedTo
679,kite (bird of prey),bird is related to bat.,1,bird,RelatedTo
680,kite (bird of prey),bird is related to in sky.,1,bird,RelatedTo
681,kite (bird of prey),bird is related to duck.,1,bird,RelatedTo
682,kite (bird of prey),bird is related to in nest.,1,bird,RelatedTo
683,kite (bird of prey),bird is related to tree nest.,1,bird,RelatedTo
684,kite (bird of prey),bird is related to feathered biped.,1,bird,RelatedTo
685,kite (bird of prey),bird is related to biped.,1,bird,RelatedTo
686,kite (bird of prey),bird is related to robins.,1,bird,RelatedTo
687,kite (bird of prey),bird is related to pigeon.,1,bird,RelatedTo
688,kite (bird of prey),crop is related to bird.,1,bird,RelatedTo
689,kite (bird of prey),bird is related to wings and.,1,bird,RelatedTo
690,kite (bird of prey),bird is related to making.,1,bird,RelatedTo
691,kite (bird of prey),bird is related to dove swallow.,1,bird,RelatedTo
692,kite (bird of prey),bird is related to making nests.,1,bird,RelatedTo
693,kite (bird of prey),bird is related to nests eggs.,1,bird,RelatedTo
694,kite (bird of prey),bird is related to flying feathered.,1,bird,RelatedTo
695,kite (bird of prey),mammal is the opposite of bird.,1,bird,Antonym
696,kite (bird of prey),bird is related to sings.,1,bird,RelatedTo
697,kite (bird of prey),bird is related to bluejay.,1,bird,RelatedTo
